Time,CPU(%),RAM(MB)
2025-12-11 11:24:45,0.0,44.1
2025-12-11 11:24:50,0.0,44.1
2025-12-11 11:24:55,0.0,44.1
2025-12-11 11:25:01,0.0,44.1
2025-12-11 11:25:06,0.0,44.1
2025-12-11 11:25:11,0.0,44.1
2025-12-11 11:25:16,0.0,44.1
2025-12-11 11:25:21,0.0,44.1
2025-12-11 11:25:26,0.0,44.1
2025-12-11 11:25:31,0.0,44.1
2025-12-11 11:25:36,0.0,44.1
2025-12-11 11:25:41,0.0,44.1
2025-12-11 11:25:47,0.0,44.1
2025-12-11 11:25:52,0.0,44.1
2025-12-11 11:25:57,0.0,44.1
2025-12-11 11:26:02,0.0,44.1
2025-12-11 11:26:07,0.0,44.1
2025-12-11 11:26:12,0.0,44.1
2025-12-11 11:26:17,0.0,44.1
2025-12-11 11:26:22,0.0,44.1
2025-12-11 11:26:28,0.0,44.1
2025-12-11 11:26:33,0.0,44.1
2025-12-11 11:26:38,0.0,44.1
2025-12-11 11:26:43,0.0,44.1
2025-12-11 11:26:48,0.0,44.2
2025-12-11 11:26:53,0.0,44.2
2025-12-11 11:26:58,0.0,44.2
2025-12-11 11:27:03,0.0,44.2
2025-12-11 11:27:08,0.0,44.2
2025-12-11 11:27:13,0.0,44.3
2025-12-11 11:27:19,0.0,44.5
2025-12-11 11:27:24,0.0,44.6
2025-12-11 11:27:29,0.0,43.9
2025-12-11 11:27:34,0.0,44.1
2025-12-11 11:27:39,0.0,44.2
2025-12-11 11:27:44,0.0,44.5
2025-12-11 11:27:49,0.0,44.5
2025-12-11 11:27:54,0.0,44.5
2025-12-11 11:28:00,0.0,44.5
2025-12-11 11:28:05,0.0,44.5
2025-12-11 11:28:10,0.0,44.5
2025-12-11 11:28:15,0.0,44.5
2025-12-11 11:28:20,0.0,44.5
2025-12-11 11:28:25,0.0,44.5
2025-12-11 11:28:30,0.0,44.4
2025-12-11 11:28:35,0.0,44.4
2025-12-11 11:28:40,0.0,44.4
2025-12-11 11:28:46,0.0,44.4
2025-12-11 11:28:51,0.0,44.4
2025-12-11 11:28:56,0.0,44.4
2025-12-11 11:29:01,0.0,44.4
2025-12-11 11:29:06,0.0,44.4
2025-12-11 11:29:11,0.0,44.4
2025-12-11 11:29:16,0.0,44.4
2025-12-11 11:29:21,0.0,44.4
2025-12-11 11:29:26,0.0,44.4
2025-12-11 11:29:32,0.0,44.4
2025-12-11 11:29:37,0.0,44.4
2025-12-11 11:29:42,0.0,44.4
2025-12-11 11:29:47,0.0,44.4
2025-12-11 11:29:52,0.0,44.4
2025-12-11 11:29:57,0.0,44.4
2025-12-11 11:30:02,0.0,44.4
2025-12-11 11:30:07,0.0,44.4
2025-12-11 11:30:12,0.0,44.4
2025-12-11 11:30:18,0.0,44.4
2025-12-11 11:30:23,0.0,44.4
2025-12-11 11:30:28,0.0,44.4
2025-12-11 11:30:33,0.0,44.4
2025-12-11 11:30:38,0.0,44.4
2025-12-11 11:30:43,0.0,44.4
2025-12-11 11:30:48,0.0,44.4
2025-12-11 11:30:53,0.0,44.4
2025-12-11 11:30:59,0.0,44.4
2025-12-11 11:31:04,0.0,44.4
2025-12-11 11:31:09,0.0,44.4
2025-12-11 11:31:14,0.0,44.4
2025-12-11 11:31:19,0.0,44.4
2025-12-11 11:31:24,0.0,44.4
2025-12-11 11:31:29,0.0,44.4
2025-12-11 11:31:34,0.0,44.4
2025-12-11 11:31:39,0.0,44.4
2025-12-11 11:31:45,0.0,44.4
2025-12-11 11:31:50,0.0,44.5
2025-12-11 11:31:55,0.0,44.5
2025-12-11 11:32:00,0.0,44.5
2025-12-11 11:32:05,0.0,44.5
2025-12-11 11:32:10,0.0,44.5
2025-12-11 11:32:15,0.0,44.5
2025-12-11 11:32:20,0.0,44.5
2025-12-11 11:32:25,0.0,44.5
2025-12-11 11:32:31,0.0,44.5
2025-12-11 11:32:36,0.0,44.5
2025-12-11 11:32:41,0.0,44.5
2025-12-11 11:32:46,0.0,44.5
2025-12-11 11:32:51,0.0,44.5
2025-12-11 11:32:56,0.0,44.4
2025-12-11 11:33:01,0.0,44.4
2025-12-11 11:33:06,0.0,44.4
2025-12-11 11:33:11,0.0,44.4
2025-12-11 11:33:17,0.0,44.4
2025-12-11 11:33:22,0.0,44.4
2025-12-11 11:33:27,0.0,44.4
2025-12-11 11:33:32,0.0,44.4
2025-12-11 11:33:37,0.0,44.4
2025-12-11 11:33:42,0.0,44.4
2025-12-11 11:33:47,0.0,44.4
2025-12-11 11:33:52,0.0,44.4
2025-12-11 11:33:57,0.0,44.4
2025-12-11 11:34:03,0.0,44.4
2025-12-11 11:34:08,0.0,44.4
2025-12-11 11:34:13,0.0,44.4
2025-12-11 11:34:18,0.0,44.4
2025-12-11 11:34:23,0.0,44.4
2025-12-11 11:34:28,0.0,44.4
2025-12-11 11:34:33,0.0,44.4
2025-12-11 11:34:38,0.0,44.4
2025-12-11 11:34:43,0.0,44.4
2025-12-11 11:34:49,0.0,44.5
2025-12-11 11:34:54,0.0,44.4
2025-12-11 11:34:59,0.0,44.4
2025-12-11 11:35:04,0.0,44.4
2025-12-11 11:35:09,0.0,44.4
2025-12-11 11:35:14,0.0,44.4
2025-12-11 11:35:19,0.0,44.4
2025-12-11 11:35:24,0.0,44.4
2025-12-11 11:35:30,0.0,44.4
2025-12-11 11:35:35,14.2,44.4
2025-12-11 11:35:40,0.0,44.4
2025-12-11 11:35:45,14.3,44.5
2025-12-11 11:35:50,14.2,44.4
2025-12-11 11:35:55,0.0,44.5
2025-12-11 11:36:00,0.0,44.4
2025-12-11 11:36:05,0.0,44.4
2025-12-11 11:36:10,0.0,44.5
2025-12-11 11:36:16,0.0,44.5
2025-12-11 11:36:21,0.0,44.5
2025-12-11 11:36:26,0.0,44.5
2025-12-11 11:36:31,0.0,44.5
2025-12-11 11:36:36,0.0,44.5
2025-12-11 11:36:41,0.0,44.5
2025-12-11 11:36:46,0.0,44.5
2025-12-11 11:36:51,0.0,44.5
2025-12-11 11:36:56,0.0,44.5
2025-12-11 11:37:02,0.0,44.5
2025-12-11 11:37:07,0.0,44.5
2025-12-11 11:37:12,0.0,44.5
2025-12-11 11:37:17,0.0,44.5
2025-12-11 11:37:22,0.0,44.5
2025-12-11 11:37:27,0.0,44.5
2025-12-11 11:37:32,0.0,44.5
2025-12-11 11:37:37,0.0,44.5
2025-12-11 11:37:42,0.0,44.5
2025-12-11 11:37:48,0.0,44.5
2025-12-11 11:37:53,0.0,44.5
2025-12-11 11:37:58,0.0,44.3
2025-12-11 11:38:05,0.0,43.6
2025-12-11 11:38:10,0.0,43.7
2025-12-11 11:38:15,0.0,43.7
2025-12-11 11:38:21,0.0,43.8
2025-12-11 11:38:26,0.0,43.8
2025-12-11 11:38:31,0.0,43.9
2025-12-11 11:38:36,0.0,43.9
2025-12-11 11:38:41,0.0,44.0
2025-12-11 11:38:46,0.0,44.0
2025-12-11 11:38:51,0.0,44.0
2025-12-11 11:38:56,0.0,44.0
2025-12-11 11:39:01,16.6,44.0
2025-12-11 11:39:07,0.0,44.0
2025-12-11 11:39:12,0.0,44.0
2025-12-11 11:39:17,0.0,44.0
2025-12-11 11:39:22,0.0,44.0
2025-12-11 11:39:27,0.0,44.0
2025-12-11 11:39:32,0.0,44.0
2025-12-11 11:39:37,0.0,44.0
2025-12-11 11:39:42,0.0,44.0
2025-12-11 11:39:48,0.0,44.0
2025-12-11 11:39:53,0.0,44.1
2025-12-11 11:39:58,0.0,44.2
2025-12-11 11:40:03,0.0,44.3
2025-12-11 11:40:08,0.0,44.4
2025-12-11 11:40:13,0.0,44.4
2025-12-11 11:40:18,0.0,44.2
2025-12-11 20:53:29,0.0,43.2
2025-12-11 20:53:34,0.0,43.2
2025-12-11 20:53:39,0.0,43.2
2025-12-11 20:53:44,0.0,43.2
2025-12-11 20:53:49,0.0,43.2
2025-12-11 20:53:54,0.0,43.3
2025-12-11 20:53:59,0.0,43.3
2025-12-11 20:54:04,0.0,43.3
2025-12-11 20:54:09,0.0,43.3
2025-12-11 20:54:15,0.0,43.3
2025-12-11 20:54:20,0.0,43.3
2025-12-11 20:54:25,0.0,43.2
2025-12-11 20:54:30,0.0,43.2
2025-12-11 20:54:35,0.0,43.2
2025-12-11 20:54:40,0.0,43.2
2025-12-11 20:54:45,0.0,43.2
2025-12-11 20:54:50,0.0,43.2
2025-12-11 20:54:55,0.0,43.2
2025-12-11 20:55:01,0.0,43.1
2025-12-11 20:55:10,0.0,43.2
2025-12-11 20:55:15,0.0,43.2
2025-12-11 20:55:20,0.0,43.2
2025-12-11 20:55:25,0.0,43.2
2025-12-11 20:55:30,0.0,43.2
2025-12-11 20:55:35,0.0,43.2
2025-12-11 20:57:00,0.0,43.1
2025-12-11 20:57:05,16.6,43.0
2025-12-11 20:57:32,0.0,43.1
2025-12-11 20:57:37,0.0,43.1
2025-12-11 20:57:42,0.0,43.1
2025-12-11 20:57:47,0.0,43.1
2025-12-11 20:57:52,0.0,43.1
2025-12-11 20:57:58,0.0,43.3
2025-12-11 20:58:03,0.0,43.3
2025-12-11 20:58:08,0.0,43.3
2025-12-11 20:58:13,0.0,43.5
2025-12-11 20:58:18,0.0,43.5
2025-12-11 20:58:23,0.0,43.5
2025-12-11 20:58:28,0.0,43.5
2025-12-11 20:58:33,0.0,43.5
2025-12-11 20:58:38,0.0,43.5
2025-12-11 20:58:44,0.0,43.5
2025-12-11 20:58:49,0.0,43.5
2025-12-11 20:58:54,0.0,43.5
2025-12-11 20:58:59,0.0,43.5
2025-12-11 20:59:04,0.0,43.5
2025-12-11 20:59:09,0.0,43.5
2025-12-11 20:59:14,0.0,43.5
2025-12-11 20:59:19,16.6,43.5
2025-12-11 20:59:24,0.0,43.6
2025-12-11 20:59:30,0.0,43.6
2025-12-11 20:59:35,0.0,43.6
2025-12-11 20:59:40,0.0,43.6
2025-12-11 20:59:45,0.0,43.6
2025-12-11 20:59:50,0.0,43.6
2025-12-11 20:59:55,0.0,43.6
2025-12-11 21:00:00,0.0,43.6
2025-12-11 21:00:05,0.0,43.6
2025-12-11 21:00:10,0.0,43.6
2025-12-11 21:00:16,0.0,43.6
2025-12-11 21:00:21,0.0,43.6
2025-12-11 21:00:26,0.0,43.6
2025-12-11 21:00:31,0.0,43.6
2025-12-11 21:00:36,0.0,43.6
2025-12-11 21:00:41,0.0,43.6
2025-12-11 21:00:46,0.0,43.6
2025-12-11 21:00:51,0.0,43.6
2025-12-11 21:00:56,0.0,43.6
2025-12-11 21:01:02,0.0,43.6
2025-12-11 21:01:07,0.0,43.6
2025-12-11 21:01:12,0.0,43.6
2025-12-11 21:01:17,0.0,43.6
2025-12-11 21:01:22,0.0,43.6
2025-12-11 21:01:27,0.0,43.6
2025-12-11 21:01:32,0.0,43.6
2025-12-11 21:01:37,0.0,43.6
2025-12-11 21:01:42,0.0,43.6
2025-12-11 21:01:48,0.0,43.6
2025-12-11 21:01:53,0.0,43.6
2025-12-11 21:01:58,0.0,43.6
2025-12-11 21:02:03,0.0,43.6
2025-12-11 21:02:08,0.0,43.6
2025-12-11 21:02:13,0.0,43.6
2025-12-11 21:02:18,0.0,43.6
2025-12-11 21:02:23,0.0,43.6
2025-12-11 21:02:28,0.0,43.7
2025-12-11 21:02:34,0.0,43.7
2025-12-11 21:02:39,0.0,43.7
2025-12-11 21:02:44,0.0,43.7
2025-12-11 21:02:49,0.0,43.7
2025-12-11 21:02:54,0.0,43.7
2025-12-11 21:02:59,0.0,43.7
2025-12-11 21:03:04,0.0,43.7
2025-12-11 21:03:09,0.0,43.7
2025-12-11 21:03:14,0.0,43.7
2025-12-11 21:03:20,0.0,43.7
2025-12-11 21:03:25,0.0,43.7
2025-12-11 21:03:30,14.3,43.7
2025-12-11 21:03:35,0.0,43.7
2025-12-11 21:03:40,0.0,43.7
2025-12-11 21:03:45,0.0,43.7
2025-12-11 21:03:50,0.0,43.7
2025-12-11 21:03:55,0.0,43.7
2025-12-11 21:04:00,0.0,43.7
2025-12-11 21:04:06,0.0,43.7
2025-12-11 21:04:11,0.0,43.7
2025-12-11 21:04:16,0.0,43.7
2025-12-11 21:04:21,0.0,43.7
2025-12-11 21:04:26,0.0,43.7
2025-12-11 21:04:31,0.0,43.7
2025-12-11 21:04:36,0.0,43.7
2025-12-11 21:04:41,0.0,43.7
2025-12-11 21:04:46,0.0,43.7
2025-12-11 21:04:52,0.0,43.7
2025-12-11 21:04:57,0.0,43.7
2025-12-11 21:05:02,0.0,43.7
2025-12-11 21:05:07,0.0,43.7
2025-12-11 21:05:12,0.0,43.8
2025-12-11 21:05:17,0.0,43.9
2025-12-11 21:05:22,16.8,43.9
2025-12-11 21:05:27,0.0,43.9
2025-12-11 21:05:32,0.0,43.9
2025-12-11 21:05:38,0.0,43.9
2025-12-11 21:05:43,0.0,43.9
2025-12-11 21:05:48,0.0,43.9
2025-12-11 21:05:53,0.0,43.9
2025-12-11 21:05:58,0.0,43.9
2025-12-11 21:06:03,0.0,44.0
2025-12-11 21:06:08,0.0,44.0
2025-12-11 21:06:13,0.0,44.0
2025-12-11 21:06:18,0.0,44.0
2025-12-11 21:06:24,0.0,44.0
2025-12-11 21:06:29,0.0,44.0
2025-12-11 21:06:34,14.3,44.0
2025-12-11 21:06:39,0.0,44.0
2025-12-11 21:06:44,0.0,44.0
2025-12-11 21:06:49,0.0,44.0
2025-12-11 21:06:54,0.0,44.1
2025-12-11 21:06:59,0.0,44.1
2025-12-11 21:07:04,0.0,44.1
2025-12-11 21:07:10,0.0,44.1
2025-12-11 21:07:15,0.0,44.1
2025-12-11 21:07:20,0.0,44.1
2025-12-11 21:07:25,0.0,44.1
2025-12-11 21:07:30,0.0,44.1
2025-12-11 21:07:35,0.0,44.1
2025-12-11 21:07:40,0.0,44.1
2025-12-11 21:07:45,0.0,44.1
2025-12-11 21:07:50,0.0,44.1
2025-12-11 21:07:56,0.0,44.1
2025-12-11 21:08:01,0.0,44.1
2025-12-11 21:08:06,0.0,44.1
2025-12-11 21:08:11,0.0,44.1
2025-12-11 21:08:16,0.0,44.1
2025-12-11 21:08:21,0.0,44.1
2025-12-11 21:08:26,16.6,44.1
2025-12-11 21:08:31,0.0,44.1
2025-12-11 21:08:36,0.0,44.1
2025-12-11 21:08:42,0.0,44.1
2025-12-11 21:08:47,0.0,44.1
2025-12-11 21:08:52,0.0,44.1
2025-12-11 21:08:57,0.0,44.1
2025-12-11 21:09:02,0.0,44.1
2025-12-11 21:09:07,0.0,44.1
2025-12-11 21:09:12,0.0,44.1
2025-12-11 21:09:17,0.0,44.1
2025-12-11 21:09:22,0.0,44.1
2025-12-11 21:09:28,0.0,44.1
2025-12-11 21:09:33,0.0,44.1
2025-12-11 21:09:38,0.0,44.1
2025-12-11 21:09:43,0.0,44.1
2025-12-11 21:09:48,0.0,44.1
2025-12-11 21:09:53,0.0,44.1
2025-12-11 21:09:58,0.0,44.1
2025-12-11 21:10:03,0.0,44.1
2025-12-11 21:10:09,0.0,44.1
2025-12-11 21:10:14,0.0,44.1
2025-12-11 21:10:19,0.0,44.1
2025-12-11 21:10:24,0.0,44.1
2025-12-11 21:10:29,0.0,44.1
2025-12-11 21:10:34,0.0,44.1
2025-12-11 21:10:39,0.0,44.1
2025-12-11 21:10:44,0.0,44.1
2025-12-11 21:10:49,0.0,44.1
2025-12-11 21:10:55,0.0,44.1
2025-12-11 21:11:00,0.0,44.1
2025-12-11 21:11:05,0.0,44.1
2025-12-11 21:11:10,0.0,44.1
2025-12-11 21:11:15,0.0,44.1
2025-12-11 21:11:20,0.0,44.1
2025-12-11 21:11:25,0.0,44.1
2025-12-11 21:11:30,0.0,44.1
2025-12-11 21:11:35,0.0,44.1
2025-12-11 21:11:41,0.0,44.1
2025-12-11 21:11:46,0.0,44.1
2025-12-11 21:11:51,0.0,44.1
2025-12-11 21:11:56,0.0,44.1
2025-12-11 21:12:01,0.0,44.1
2025-12-11 21:12:06,0.0,44.1
2025-12-11 21:12:11,0.0,44.1
2025-12-11 21:12:16,0.0,44.1
2025-12-11 21:12:21,0.0,44.1
2025-12-11 21:12:27,0.0,44.1
2025-12-11 21:12:32,0.0,44.1
2025-12-11 21:12:37,0.0,44.1
2025-12-11 21:12:42,0.0,44.1
2025-12-11 21:12:47,0.0,44.1
2025-12-11 21:12:52,0.0,44.1
2025-12-11 21:12:57,0.0,44.1
2025-12-11 21:13:02,0.0,44.1
2025-12-11 21:13:07,0.0,44.1
2025-12-11 21:13:13,0.0,44.1
2025-12-11 21:13:18,0.0,44.1
2025-12-11 21:13:23,0.0,44.1
2025-12-11 21:13:28,0.0,44.1
2025-12-11 21:13:33,0.0,44.1
2025-12-11 21:13:38,0.0,44.1
2025-12-11 21:13:43,0.0,44.1
2025-12-11 21:13:48,0.0,44.1
2025-12-11 21:13:53,0.0,44.1
2025-12-11 21:13:59,0.0,44.1
2025-12-11 21:14:04,0.0,44.1
2025-12-11 21:14:09,0.0,44.1
2025-12-11 21:14:14,0.0,44.1
2025-12-11 21:14:19,0.0,44.1
2025-12-11 21:14:24,0.0,44.1
2025-12-11 21:14:29,0.0,44.1
2025-12-11 21:14:34,0.0,44.1
2025-12-11 21:14:39,0.0,44.1
2025-12-11 21:14:45,0.0,44.1
2025-12-11 21:14:50,0.0,44.1
2025-12-11 21:14:55,0.0,44.1
2025-12-11 21:15:00,0.0,44.1
2025-12-11 21:15:05,0.0,44.1
2025-12-11 21:15:10,0.0,44.1
2025-12-11 21:15:15,0.0,44.1
2025-12-11 21:15:20,0.0,44.1
2025-12-11 21:15:26,0.0,44.1
2025-12-11 21:15:31,0.0,44.1
2025-12-11 21:15:36,0.0,44.1
2025-12-11 21:15:41,0.0,44.1
2025-12-11 21:15:46,0.0,44.1
2025-12-11 21:15:51,0.0,44.1
2025-12-11 21:15:56,0.0,44.1
2025-12-11 21:16:01,0.0,44.1
2025-12-11 21:16:06,0.0,44.1
2025-12-11 21:16:12,0.0,44.1
2025-12-11 21:16:17,0.0,44.1
2025-12-11 21:16:22,0.0,44.1
2025-12-11 21:16:27,0.0,44.1
2025-12-11 21:16:32,0.0,44.1
